ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
770141	210	W	7	37	44000	R14	13.98	34.234987	-118.294031	1.54	ML	4	LA TUNA CANYON SB	4661			
770142	210	W	7	37	44000	R14	13.98	34.234987	-118.294031		OR	1	LA TUNA CANYON SB	4661			
770165	210	W	7	37	56000	R24.51	24.49	34.155945	-118.157667		OR	1	EB 134 TO WB 210 CON	4335			
770170	210	E	7	37	56000	R24.51	24.49	34.155812	-118.158089		FF	1	EB 210 TO WB 134 #1	4335			
770172	134	E	7	37	56000	R13.34	13.34				FF	1	EB 134 TO DEL MAR	4335			
770187	210	W	7	37	44000	R11.1	11.1	34.259795	-118.329713	1.54	ML	4	SUNLAND NB	4659			
770188	210	W	7	37	44000	R11.1	11.1	34.259795	-118.329713		OR	1	SUNLAND NB	4659			
770189	210	W	7	37	44000	R11.1	11.1	34.259795	-118.329713		FR	1	SUNLAND NB	4659			
770200	210	W	7	37	44000	R10.9	10.9	34.262037	-118.331922	.9	ML	4	SUNLAND SB	4657			
770201	210	W	7	37	44000	R10.9	10.9	34.262037	-118.331922		OR	1	SUNLAND SB	4657			
770215	210	W	7	37	44000	R3.1	3.1	34.31834	-118.442088	.375	ML	3	POLK	4328			
770216	210	W	7	37	44000	R3.1	3.1	34.31834	-118.442088		OR	1	POLK	4328			
770218	210	W	7	37	44000	R3.1	3.1	34.31834	-118.442088		FR	1	POLK	4328			
770229	210	W	7	37	44000	R3.5	3.5	34.314344	-118.436994	.8	ML	3	HUBBARD	4327			
770230	210	W	7	37	44000	R3.5	3.5	34.314344	-118.436994		OR	1	HUBBARD	4327			
770231	210	W	7	37	44000	R3.5	3.5	34.314344	-118.436994		FR	1	HUBBARD	4327			
770243	210	W	7	37	44000	R4.7	4.7	34.302019	-118.422166	1.005	ML	3	MACLAY	4326			
770244	210	W	7	37	44000	R4.7	4.7	34.302019	-118.422166		OR	1	MACLAY	4326			
770246	210	W	7	37	44000	R4.7	4.7	34.302019	-118.422166		FR	1	MACLAY	4326			
770259	210	W	7	37	44000	R5.92	5.92	34.288741	-118.408086	.495	ML	3	PAXTON	4666			
770260	210	W	7	37	44000	R5.92	5.92	34.288741	-118.408086		OR	1	PAXTON	4666			
770261	210	W	7	37	44000	R5.92	5.92	34.288741	-118.408086		FR	1	PAXTON	4666			
770275	210	W	7	37	44000	R7.73	7.73	34.275519	-118.38254	.705	ML	4	OSBORNE / FOOTHILL	4232			
770276	210	W	7	37	44000	R7.73	7.73	34.275519	-118.38254		OR	1	OSBORNE / FOOTHILL	4232			
770277	210	W	7	37	44000	R7.73	7.73	34.275519	-118.38254		FR	1	OSBORNE / FOOTHILL	4232			
770290	210	W	7	37	44000	R9.3	9.3	34.272608	-118.355391	1.15	ML	4	WHEATLAND	4664			
770291	210	W	7	37	44000	R9.3	9.3	34.272608	-118.355391		OR	1	WHEATLAND	4664			
770292	210	W	7	37	44000	R9.3	9.3	34.272608	-118.355391		FR	1	WHEATLAND	4664			
770303	210	W	7	37	44000	R1.75	1.75	34.323885	-118.463369	.975	ML	3	ROXFORD	4329			
770304	210	W	7	37	44000	R1.75	1.75	34.323885	-118.463369		OR	1	ROXFORD	4329			
770305	210	W	7	37	44000	R1.75	1.75	34.323885	-118.463369		FR	1	ROXFORD	4329			
770315	210	W	7	37	44000	R.8	.8	34.32289	-118.479923	.715	ML	3	YARNELL	4330			
770316	210	W	7	37	44000	R.8	.8	34.32289	-118.479923		OR	1	YARNELL	4330			
770317	210	W	7	37	44000	R.8	.8	34.32289	-118.479923		FR	1	YARNELL	4330			
770331	210	E	7	37	44000	R6.5	6.5	34.282287	-118.401572	.495	ML	3	EB 118 TO EB 210 CON	4332			
770332	210	W	7	37	44000	R6.5	6.5	34.282467	-118.401379	.635	ML	4	EB 118 TO EB 210 CON	4332			
770333	210	E	7	37	44000	R6.5	6.5	34.282287	-118.401572		OR	2	EB 118 TO EB 210 CON	4332			
770336	210	W	7	37	44000	R6.5	6.5	34.282467	-118.401379		FF	2	EB 118 TO EB 210 CON	4332			
770353	210	W	7	37	44000	R5.51	5.51	34.293217	-118.412767	.61	ML	3	EB 118 TO WB 210 CON	4331			
770354	210	E	7	37	44000	R5.51	5.51	34.293047	-118.412995	.55	ML	3	EB 118 TO WB 210 CON	4331			
770355	210	W	7	37	44000	R5.51	5.51	34.293217	-118.412767		OR	2	EB 118 TO WB 210 CON	4331			
770356	210	E	7	37	44000	R5.51	5.51	34.293047	-118.412995		FF	2	EB 118 TO WB 210 CON	4331			
770385	210	E	7	37	39003	R19.1	19.08	34.206925	-118.21372	.8	ML	4	EB/NB 2 TO EB 210 CN	4334			
770386	210	W	7	37	39003	R19.1	19.08	34.207155	-118.2137	.63	ML	4	EB/NB 2 TO EB 210 CN	4334			
770387	210	E	7	37	39003	R19.1	19.08	34.206925	-118.21372		OR	2	EB/NB 2 TO EB 210 CN	4334			
770388	210	W	7	37	39003	R19.1	19.08	34.207155	-118.2137		FF	2	EB/NB 2 TO EB 210	4334			
770401	210	W	7	37		R18.34	18.32	34.211095	-118.225948	.6	ML	4	EB/NB 2 TO WB 210 CN	4333			
770402	210	W	7	37		R18.34	18.32	34.211095	-118.225948		OR	3	EB/NB 2 TO WB 210 CN	4333			
770407	210	E	7	37	3386	R39.64	39.929	34.120571	-117.906859	.33	HV	1	AZUSA 1	4266			
770544	210	E	7	37	44000	R7.19	7.19	34.277404	-118.391732	.75	ML	4	TERRA BELLA	6503			
770545	210	W	7	37	44000	R7.19	7.19	34.277612	-118.391579	.615	ML	4	TERRA BELLA	6503			
770555	210	W	7	37	44000	R8.6	8.6	34.273773	-118.367538	.785	ML	4	ORCAS AVE	6504			
770556	210	E	7	37	44000	R8.6	8.6	34.273581	-118.367587	.75	ML	4	ORCAS AVE	6504			
770568	210	W	7	37	56000	R23.81	23.79	34.165953	-118.157943	.45	ML	4	HAMMOND ST.	2216			
770578	210	E	7	37	56000	R24.462	24.442	34.156489	-118.158295	.325	ML	2	WINONA WAY	2413			
770579	210	W	7	37	56000	R24.462	24.442	34.156597	-118.157944	.5	ML	4	WINONA WAY	2413			
770587	210	E	7	37	44000	R2.75	2.75	34.321653	-118.446679	.65	ML	3	BLEDSOE ST.	6502			
770588	210	W	7	37	44000	R2.75	2.75	34.321808	-118.446543	.675	ML	3	BLEDSOE ST.	6502			
770598	210	W	7	37	44000	R.32	.32	34.318013	-118.486171	.56	ML	3	W/B 210  TO N/B 5	6508			
770599	210	E	7	37	44000	R.32	.32	34.31759	-118.486117	.66	ML	4	W/B 210  TO N/B 5	6508			
770600	210	W	7	37	44000	R.32	.32	34.318013	-118.486171		FF	1	W/B 210  TO N/B 5	6508			
770610	101	S	7	37	90310	28.42	29.752	34.152479	-118.654183	.15	ML	4	CALABASAS ROAD	2633			
770611	101	N	7	37	90310	28.42	29.779	34.152719	-118.65432	1.33	ML	4	CALABASAS ROAD	2633			
771135	5	N	7	37	44000	39.51	156.143	34.26834	-118.444992	.81	HV	1	RTE 118 CN	2453			
771136	5	S	7	37	44000	39.51	156.08	34.268223	-118.445171		FR	1	RTE 118 CN TO PAXTON	2453			
771143	5	N	7	37	44000	40.17	156.803	34.275954	-118.451881	.465	HV	1	SAN FERNANDO 1	3636			
771147	5	S	7	37	44000	40.31	156.88	34.277432	-118.45372	1.645	HV	1	SAN FERNANDO 2	3635			
771148	5	S	7	37	44000	40.31	156.88	34.277432	-118.45372		FR	1	SAN FERNANDO 2	3635			
771150	5	N	7	37	44000	40.44	157.073	34.279114	-118.455041	1.29	HV	1	LAUREL CANYON	3612			
771153	5	S	7	37	44000	42.42	158.99	34.300684	-118.477275	1.834	HV	1	ROXFORD	3633			
771155	5	N	7	37	44000	42.75	159.383	34.304527	-118.480635	1.474	HV	1	ROXFORD	3614			
771157	5	N	7	37	44000	R44.32	160.73	34.320108	-118.4945	.695	HV	1	N OF 210	2283			
771158	5	N	7	37	44000	R44.32	160.73	34.320108	-118.4945		FF	2	NB 5 TRUCK ROUTE	2283			
771160	5	N	7	37	44000	R44.321	160.731	34.320117	-118.494515		FF	1	WB210 TO NB5 TRK RTE	2283			
771209	5	N	7	37	14974	12.68	129.313	34.007644	-118.15715		FR	1	ATLANTIC	3647			
771223	110	S	7	37	44000	12.24	12.17	33.906991	-118.286756	1.145	HV	1	137TH	2195			
771232	110	S	7	37	44000	11.11	11.04	33.890677	-118.285802	3.065	HV	2	REDONDO BEACH	4443			
771253	23	N	7	111	78582	R3.92	12.523	34.179522	-118.86008	2.65	ML	4	HILLCREST	4850			
771254	23	S	7	111	78582	R3.92	12.523	34.178342	-118.860833	2.65	ML	4	HILLCREST	4850			
771255	23	N	7	111	78582	R3.92	12.523	34.179522	-118.86008		OR	1	HILLCREST	4850			
771256	23	N	7	111	78582	R3.92	12.523	34.179522	-118.86008		FR	1	HILLCREST	4850			
771268	23	N	7	111	78582	R5.05	13.653	34.196191	-118.859225	.515	ML	3	JANSS 1	4745			
771269	23	N	7	111	78582	R5.05	13.653	34.196191	-118.859225		OR	1	JANSS 1	4745			
771270	23	N	7	111	78582	R5.05	13.653	34.196191	-118.859225		FR	1	JANSS 1	4745			
771285	23	N	7	111	78582	R5.25	13.853	34.198898	-118.857485	.28	ML	3	JANSS 2	4747			
771286	23	N	7	111	78582	R5.25	13.853	34.198898	-118.857485		OR	1	JANSS 2	4747			
771294	23	N	7	111	78582	R5.61	14.213	34.203343	-118.85368	.385	ML	3	LAS FLORES	2741			
771295	23	S	7	111	78582	R5.61	14.213	34.202778	-118.85498	.39	ML	3	LAS FLORES	2741			
771306	23	N	7	111	78582	R6.02	14.623	34.208327	-118.849291	.305	ML	3	LOS ARBOLES 1	4749			
771307	23	N	7	111	78582	R6.02	14.623	34.208327	-118.849291		OR	1	LOS ARBOLES 1	4749			
771308	23	N	7	111	78582	R6.02	14.623	34.208327	-118.849291		FR	1	LOS ARBOLES 1	4749			
771318	23	N	7	111	78582	R6.22	14.823	34.211348	-118.84886	.225	ML	3	LOS ARBOLES 2	4751			
771319	23	N	7	111	78582	R6.22	14.823	34.211348	-118.84886		OR	1	LOS ARBOLES 2	4751			
771329	23	N	7	111	78582	R7.13	15.733	34.225045	-118.847994	.45	ML	3	SUNSET HILLS 1	4753			
771330	23	N	7	111	78582	R7.13	15.733	34.225045	-118.847994		OR	1	SUNSET HILLS 1	4753			
771331	23	N	7	111	78582	R7.13	15.733	34.225045	-118.847994		FR	1	SUNSET HILLS 1	4753			
771340	23	N	7	111	78582	R7.37	15.973	34.228473	-118.846374	.585	ML	3	SUNSET HILLS 2	4755			
771341	23	N	7	111	78582	R7.37	15.973	34.228473	-118.846374		OR	1	SUNSET HILLS 2	4755			
771349	23	N	7	111	78582	R6.47	15.073	34.215167	-118.849269	.455	ML	3	PEDERSON	2742			
771350	23	S	7	111	78582	R6.47	15.073	34.214377	-118.849594	.48	ML	3	PEDERSON	2742			
771360	23	N	7	111	78582	R8.3	16.903	34.241576	-118.839735	.57	ML	3	OLSEN 1	4757			
771361	23	N	7	111	78582	R8.3	16.903	34.241576	-118.839735		OR	1	OLSEN 1	4757			
771362	23	N	7	111	78582	R8.3	16.903	34.241576	-118.839735		FR	1	OLSEN 1	4757			
771371	23	N	7	111	78582	R8.51	17.113	34.244752	-118.839479	.35	ML	3	OLSEN 2	4759			
771372	23	N	7	111	78582	R8.51	17.113	34.244752	-118.839479		OR	1	OLSEN 2	4759			
771385	23	S	7	111	78582	R9	17.603	34.251851	-118.840288	.645	ML	3	N OF OLSEN	2743			
771386	23	N	7	111	78582	R9	17.603	34.252263	-118.839889	.495	ML	3	N OF OLSEN	2743			
771396	23	N	7	111	78582	R9.5	18.103	34.259271	-118.842944	.56	ML	3	 S OF TIERRA REJADA	2744			
771400	23	S	7	111	78582	R9.5	18.103	34.258973	-118.843185	.46	ML	3	 S OF TIERRA REJADA	2744			
771410	23	N	7	111	78582	R10.12	18.723	34.266273	-118.850611	.33	ML	3	TIERRA REJADA 1	4762			
771411	23	N	7	111	78582	R10.12	18.723	34.266273	-118.850611		OR	1	TIERRA REJADA 1	4762			
771421	23	N	7	111	78582	R10.16	18.763	34.266777	-118.851005	.34	ML	3	TIERRA REJADA 2	4764			
771422	23	N	7	111	78582	R10.16	18.763	34.266777	-118.851005		OR	1	TIERRA REJADA 2	4764			
771431	23	N	7	111	49138	R10.8	19.403	34.274437	-118.857161	.625	ML	3	N OF TIERRA REJADA	2745			
771432	23	S	7	111	49138	R10.8	19.403	34.274194	-118.857449	.525	ML	3	N OF TIERRA REJADA	2745			
771441	23	N	7	111	49138	R11.41	20.013	34.281715	-118.862785	2.805	ML	2	NEW LOS ANGELES	4573			
771442	23	N	7	111	49138	R11.41	20.013	34.281715	-118.862785		OR	1	NEW LOS ANGELES	4573			
771443	23	N	7	111	49138	R11.41	20.013	34.281715	-118.862785		FR	1	NEW LOS ANGELES	4573			
771453	23	S	7	111	49138	R11.21	19.813	34.279095	-118.861308	2.705	ML	2	NEW LOS ANGLES	4572			
771454	23	S	7	111	49138	R11.21	19.813	34.279095	-118.861308		OR	1	NEW LOS ANGLES	4572			
771463	23	S	7	111	78582	R10.16	18.763	34.266547	-118.851334	.44	ML	3	TIERRA REJADA 2	4763			
771464	23	S	7	111	78582	R10.16	18.763	34.266547	-118.851334		OR	1	TIERRA REJADA 2	4763			
771475	23	S	7	111	78582	R9.92	18.523	34.263542	-118.848753	.33	ML	3	TIERRA REJADA	4761			
771476	23	S	7	111	78582	R9.92	18.523	34.263542	-118.848753		OR	1	TIERRA REJADA	4761			
771488	23	S	7	111	78582	R8.21	16.813	34.239756	-118.840813	.55	ML	3	OLSEN 2	4758			
771489	23	S	7	111	78582	R8.21	16.813	34.239756	-118.840813		OR	1	OLSEN 2	4758			
771490	23	S	7	111	78582	R8.21	16.813	34.239756	-118.840813		FR	1	OLSEN 2	4758			
771499	23	S	7	111	78582	R7.9	16.503	34.235225	-118.842692	.51	ML	3	OLSEN 1	4756			
771500	23	S	7	111	78582	R7.9	16.503	34.235225	-118.842692		OR	1	OLSEN 1	4756			
771509	23	S	7	111	78582	R7.19	15.793	34.225282	-118.848315	.445	ML	3	SUNSET HILLS 2	4754			
771510	23	S	7	111	78582	R7.19	15.793	34.225282	-118.848315		OR	1	SUNSET HILLS 2	4754			
771521	23	S	7	111	78582	R7.01	15.613	34.222667	-118.849481	.36	ML	3	SUNSET HILLS 1	4752			
771522	23	S	7	111	78582	R7.01	15.613	34.222667	-118.849481		OR	1	SUNSET HILLS 1	4752			
771531	23	S	7	111	78582	R6.05	14.653	34.207941	-118.849838	.3	ML	3	LOS ARBOLES 2	4750			
771532	23	S	7	111	78582	R6.05	14.653	34.207941	-118.849838		OR	1	LOS ARBOLES 2	4750			
771542	23	S	7	111	78582	R5.87	14.473	34.205523	-118.851449	.22	ML	3	LOS ARBOLES 1	4748			
771543	23	S	7	111	78582	R5.87	14.473	34.205523	-118.851449		OR	1	LOS ARBOLES 1	4748			
771553	23	S	7	111	78582	R5.09	13.693	34.195845	-118.85983	.36	ML	3	JANSS 2	4746			
771554	23	S	7	111	78582	R5.09	13.693	34.195845	-118.85983		OR	1	JANSS 2	4746			
771555	23	S	7	111	78582	R5.09	13.693	34.195845	-118.85983		FR	1	JANSS 2	4746			
771565	23	S	7	111	78582	R4.89	13.493	34.193023	-118.861362	.435	ML	3	JANSS 1	4744			
771566	23	S	7	111	78582	R4.89	13.493	34.193023	-118.861362		OR	1	JANSS 1	4744			
771577	23	S	7	111	78582	R4.22	12.823	34.182962	-118.860859	.485	ML	4	PAIGE	2740			
771578	23	N	7	111	78582	R4.22	12.823	34.184067	-118.860802	.565	ML	4	PAIGE	2740			
771603	210	E	7	37	66070	R45.66	45.949	34.11972	-117.803812	1.15	ML	3	SAN DIMAS AVE	6008			
771604	210	E	7	37	66070	R45.66	45.949	34.11972	-117.803812		OR	1	SAN DIMAS AVE	6008			
771605	210	E	7	37	66070	R45.66	45.949	34.11972	-117.803812		FR	1	SAN DIMAS AVE	6008			
771606	210	E	7	37	66070	R45.66	45.949	34.11972	-117.803812	1.15	HV	1	SAN DIMAS AVE	6008			
771618	210	W	7	37	30014	R45.31	45.599	34.119932	-117.809917	.88	ML	4	SAN DIMAS AVE	6009			
771619	210	W	7	37	30014	R45.31	45.599	34.119932	-117.809917		OR	1	SAN DIMAS AVE	6009			
771620	210	W	7	37	30014	R45.31	45.599	34.119932	-117.809917		FR	1	SAN DIMAS AVE	6009			
771621	210	W	7	37	30014	R45.31	45.599	34.119932	-117.809917	.88	HV	1	SAN DIMAS AVE	6009			
771651	10	W	7	37	70000	R4.12	1.965	34.027751	-118.456128		FR	2	CENTINELA AVE	3826			
771652	10	E	7	37	70000	R4.12	1.965	34.027574	-118.456103		FR	3	CENTINELA AVE	3826			
771656	118	W	7	37	44000	R10.6	44.131	34.266023	-118.457798		FR	1	SEPULVEDA BLVD	3615			
771659	118	W	7	37	44000	R11.6	45.131	34.267413	-118.440737		FR	2	LAUREL CYN BLVD	3617			
771667	110	N	7	37	44000	25.08	25.01	34.075092	-118.232059	.35	ML	4	SOLANO AVE	2503			
771673	110	N	7	37	44000	25.4	25.33	34.078403	-118.228171	.165	ML	4	SO OF N/B 5	2504			
771690	118	E	7	37	44000	R10.8	44.331	34.265724	-118.454632	.65	ML	6	FOX	2234			
771691	118	W	7	37	44000	R10.8	44.331	34.266037	-118.454234	.5	ML	6	FOX	2234			
771692	118	E	7	37	44000	R10.8	44.331	34.265724	-118.454632	.75	HV	1	FOX	2234			
771693	118	W	7	37	44000	R10.8	44.331	34.266037	-118.454234	.6	HV	1	FOX	2234			
771706	118	E	7	37	44000	R3.9	37.431	34.273315	-118.56897	.5	ML	4	PORTER RANCH	3526			
771707	118	E	7	37	44000	R3.9	37.431	34.273315	-118.56897		OR	1	PORTER RANCH	3526			
771708	118	E	7	37	44000	R3.9	37.431	34.273315	-118.56897	.5	HV	1	PORTER RANCH	3526			
771721	118	W	7	37	44000	R3.86	37.391	34.273598	-118.56965	.5	ML	4	PORTER RANCH	3517			
771722	118	W	7	37	44000	R3.86	37.391	34.273598	-118.56965		OR	1	PORTER RANCH	3517			
771723	118	W	7	37	44000	R3.86	37.391	34.273598	-118.56965	.5	HV	1	PORTER RANCH	3517			
771725	105	E	7	37	44000	R7.56	7.56	33.928407	-118.277789		FF	1	FM 110 NB	2911			
771739	101	S	7	37	90310	31.2	32.532	34.146784	-118.699337		OR	1	LAS VIRGENES 2	4175			
771740	101	S	7	37	90310	31.2	32.532	34.146784	-118.699337		FR	1	LAS VIRGENES 2	4175			
771748	101	N	7	37	44000	27.26	28.619	34.16001	-118.636156		FR	2	MULHOLLAND	3407			
771767	405	N	7	37	44000	46.2	69.972	34.256535	-118.472044	1.12	ML	6	DEVONSHIRE 1	4371			
771768	405	N	7	37	44000	46.2	69.972	34.256535	-118.472044		OR	1	DEVONSHIRE 1	4371			
771769	405	N	7	37	44000	46.2	69.972	34.256535	-118.472044	1.12	HV	1	DEVONSHIRE 1	4371			
771770	405	N	7	37	44000	46.2	69.972	34.256535	-118.472044		FR	1	DEVONSHIRE 1	4371			
771778	405	N	7	37	44000	46.4	70.172	34.259446	-118.472041		OR	1	DEVONSHIRE 2	4372			
771807	405	S	7	37	44000	45.7	69.472	34.249256	-118.472492	.615	ML	4	LASSEN	2075			
771808	405	N	7	37	44000	45.7	69.472	34.249268	-118.472234	.665	ML	4	LASSEN	2075			
771809	405	S	7	37	44000	45.7	69.472	34.249256	-118.472492	.615	HV	1	LASSEN	2075			
771810	405	N	7	37	44000	45.7	69.472	34.249268	-118.472234	.665	HV	1	LASSEN	2075			
771825	405	S	7	37	43000	.11	24.058	33.786942	-118.094686	.303	ML	4	N. OF 605	2418			
771826	405	N	7	37	43000	.11	24.058	33.787054	-118.094505	.303	ML	4	N. OF 605	2418			
771827	405	S	7	37	43000	.11	24.058	33.786942	-118.094686	.303	HV	1	N. OF 605	2418			
771828	405	N	7	37	43000	.11	24.058	33.787054	-118.094505	.303	HV	1	N. OF 605	2418			
771829	405	S	7	37	43000	.11	24.058	33.786942	-118.094686		FF	2	S/B 405 - N/B 605	2418			
771831	405	S	7	37	43000	.11	24.058	33.786942	-118.094686		FF	1	S/B 605 - N/B 405	2418			
771845	405	N	7	37	43000	4.21	28.158	33.809267	-118.157166	.375	ML	5	TEMPLE	2123			
771846	405	S	7	37	43000	4.21	28.158	33.809074	-118.157336	.325	ML	5	TEMPLE	2123			
771847	405	N	7	37	43000	4.21	28.158	33.809267	-118.157166	.375	HV	1	TEMPLE	2123			
771848	405	S	7	37	43000	4.21	28.158	33.809074	-118.157336	.325	HV	1	TEMPLE	2123			
771863	405	N	7	37	43000	6.78	30.552	33.821489	-118.195048	.33	ML	6	PACIFIC 1	2476			
771864	405	S	7	37	43000	6.78	30.552	33.821302	-118.195219	.4	ML	5	PACIFIC 1	2476			
771865	405	N	7	37	43000	6.78	30.552	33.821489	-118.195048	.33	HV	1	PACIFIC 1	2476			
771866	405	S	7	37	43000	6.78	30.552	33.821302	-118.195219	.4	HV	1	PACIFIC 1	2476			
771876	405	N	7	37	43000	7.63	31.402	33.826587	-118.208548	.4	HV	1	SO. OF 710	2429			
771877	405	N	7	37	43000	7.63	31.402	33.826587	-118.208548	.4	ML	4	SO. OF 710	2429			
771878	405	S	7	37	43000	7.63	31.402	33.826384	-118.20858	.415	HV	1	SO. OF 710	2429			
771879	405	S	7	37	43000	7.63	31.402	33.826384	-118.20858	.415	ML	3	SO. OF 710	2429			
771882	405	N	7	37	43000	7.63	31.402	33.826587	-118.208548		FF	1	N/B 405 - S/B 710	2429			
771883	405	S	7	37	43000	7.63	31.402	33.826384	-118.20858		FF	1	S/B 405 - S/B 710	2429			
771897	405	S	7	37	43000	8.45	32.222	33.82515	-118.222222	.29	ML	5	RIVER AVE	2124			
771898	405	N	7	37	43000	8.45	32.222	33.825373	-118.222223	.335	ML	5	RIVER AVE	2124			
771899	405	S	7	37	43000	8.45	32.222	33.82515	-118.222222	.29	HV	1	RIVER AVE	2124			
771900	405	N	7	37	43000	8.45	32.222	33.825373	-118.222223	.335	HV	1	RIVER AVE	2124			
771914	405	S	7	37	11530	9.09	32.862	33.825703	-118.233178	.42	ML	5	WESTWARD	2047			
771915	405	N	7	37	11530	9.09	32.862	33.825932	-118.233155	.39	ML	5	WESTWARD	2047			
771916	405	S	7	37	11530	9.09	32.862	33.825703	-118.233178	.42	HV	1	WESTWARD	2047			
771917	405	N	7	37	11530	9.09	32.862	33.825932	-118.233155	.39	HV	1	WESTWARD	2047			
771925	405	S	7	37	11530	10.03	33.802	33.826193	-118.24972	.51	ML	4	LUCERNE ST	2125			
771926	405	S	7	37	11530	10.03	33.802	33.826193	-118.24972	.51	HV	1	LUCERNE ST	2125			
771938	405	S	7	37	11530	10.9	34.672	33.835431	-118.259732	.355	ML	4	213TH ST	2046			
771939	405	N	7	37	11530	10.9	34.672	33.835595	-118.259571	.33	ML	4	213TH ST	2046			
771940	405	S	7	37	11530	10.9	34.672	33.835431	-118.259732	.355	HV	1	213TH ST	2046			
771941	405	N	7	37	11530	10.9	34.672	33.835595	-118.259571	.33	HV	1	213TH ST	2046			
771954	405	S	7	37	44000	24.9	48.672	33.976541	-118.387273	.58	ML	5	HOWARD HUGHES PKWY	3196			
771955	405	S	7	37	44000	24.9	48.672	33.976541	-118.387273	.58	HV	1	HOWARD HUGHES PKWY	3196			
771956	405	S	7	37	44000	24.9	48.672	33.976541	-118.387273		OR	1	HOWARD HUGHES PKWY	3196			
771957	405	S	7	37	44000	24.9	48.672	33.976541	-118.387273		FR	1	HOWARD HUGHES PKWY	3196			
771969	405	N	7	37	44000	25.1	48.872	33.978135	-118.390097	.58	ML	4	HOWARD HUGHES PKWY	4555			
771970	405	N	7	37	44000	25.1	48.872	33.978135	-118.390097		OR	1	HOWARD HUGHES PKWY	4555			
771981	405	S	7	37	44000	47.8	71.572	34.279568	-118.469694	.345	ML	3	RINALDI	4376			
771982	405	S	7	37	44000	47.8	71.572	34.279568	-118.469694		OR	1	RINALDI	4376			
771983	405	S	7	37	44000	47.8	71.572	34.279568	-118.469694		FR	1	RINALDI	4376			
771997	405	S	7	37	44000	47.61	71.382	34.276797	-118.470607	.795	ML	4	SAN FERNANDO	4377			
771998	405	S	7	37	44000	47.61	71.382	34.276797	-118.470607	1.733	HV	1	SAN FERNANDO	4377			
771999	405	S	7	37	44000	47.61	71.382	34.276797	-118.470607		OR	1	SAN FERNANDO	4377			
772011	405	N	7	37	44000	47.94	71.712	34.281744	-118.468905	1.05	ML	3	RINALDI	4373			
772012	405	N	7	37	44000	47.94	71.712	34.281744	-118.468905	1.05	HV	1	RINALDI	4373			
772013	405	N	7	37	44000	47.94	71.712	34.281744	-118.468905		OR	1	RINALDI	4373			
772024	405	N	7	37	44000	48.3	72.072	34.287473	-118.467596	.523	ML	3	FM 5 to 405	2424			
772025	405	S	7	37	44000	48.3	72.072	34.28742	-118.467814	.593	ML	4	FM 5 to 405	2424			
772055	5	S	7	37	69088	R52.4	168.747	34.407375	-118.576054	.545	ML	4	VALENCIA EB	4848			
772056	5	S	7	37	69088	R52.4	168.747	34.407375	-118.576054		OR	1	VALENCIA EB	4848			
772075	110	S	7	37	44000	15.36	15.29	33.95115	-118.280258	.98	HV	2	94TH	2244			
772076	110	S	7	37	44000	15.36	15.29	33.95115	-118.280258	.26	HV	2	94TH	2244			
772078	110	N	7	37	44000	12.24	12.17	33.90698	-118.286419	2.33	HV	1	137TH	2195			
772092	118	W	7	111		R32.48	33.411	34.268605	-118.634966	1.075	ML	3	ROCKY PEAK 1	4152			
772094	118	W	7	111		R32.48	33.411	34.268605	-118.634966		OR	1	ROCKY PEAK 1	4152			
772095	118	W	7	111		R32.48	33.411	34.268605	-118.634966		FR	1	ROCKY PEAK 1	4152			
772107	118	E	7	111		R31.32	32.251	34.270739	-118.652796	.855	ML	4	E/O KEUHNER DR.	2556			
772118	118	E	7	111	49138	R22.43	23.361	34.287992	-118.801315	.715	ML	2	W/O DUMP SITE ACCESS	2550			
772119	118	W	7	111	49138	R22.43	23.361	34.288377	-118.801243	.68	ML	2	W/O DUMP SITE ACCESS	2550			
772125	118	E	7	111	49138	R21.5	22.431	34.291143	-118.816801	.965	ML	2	W/O ALMOS CYN ACCESS	2528			
772126	118	W	7	111	49138	R21.5	22.431	34.291452	-118.816751	.965	ML	2	W/O ALMOS CYN ACCESS	2528			
772132	118	E	7	111	49138	R20.5	21.431	34.292667	-118.834172	.791	ML	2	E/O COLLINS DR.	2520			
772133	118	W	7	111	49138	R20.5	21.431	34.292952	-118.834105	.806	ML	2	E/O COLLINS DR.	2520			
772140	101	S	7	37	44000	17.59	18.907	34.164781	-118.474288	.432	ML	6	HASKELL	3032			
772151	101	S	7	37	44000	19.05	20.382	34.168861	-118.498546	.65	ML	5	BALBOA	3417			
772167	101	S	7	37	44000	18.1	19.432	34.165169	-118.483356	.462	ML	6	WOODLEY	2668			
772168	101	N	7	37	44000	18.1	19.459	34.165406	-118.483271	.721	ML	6	WOODLEY	2668			
772178	101	N	7	37	44000	19.4	20.759	34.171202	-118.503926	.375	ML	5	BALBOA	3033			
772180	101	S	7	37	44000	19.4	20.732	34.171019	-118.503945		FR	1	BALBOA	3033			
772193	101	S	7	37	394	34.9	36.232	34.145632	-118.758879	.465	ML	4	KANAN 2	4150			
772194	101	S	7	37	394	34.9	36.232	34.145632	-118.758879		OR	1	KANAN 2	4150			
772195	101	S	7	37	394	34.9	36.232	34.145632	-118.758879		FR	1	KANAN 2	4150			
